Package,Title,Version,Authors@R,Description,License,Encoding,LazyData,URL,BugReports,RoxygenNote,NeedsCompilation,Packaged,Author,Maintainer,Repository,Date/Publication,crandb_file_date,date,MD5sum,Type,VignetteBuilder,Collate,Language,Date,LazyLoad,Roxygen,SaveImage,Extends,ByteCompile,SystemRequirements,X-CRAN-Comment,X-CRAN-Original-Maintainer,Note,Remotes,X-CRAN-Original-Package,Suggest,Copyright,Additional_repositories,Biarch,URLNote,BuildManual,MailingList,Authors,RdMacros,X-schema.org-applicationCategory,X-schema.org-keywords,X-schema.org-isPartOf,Revision,Repository/R-Forge/Project,Repository/R-Forge/Revision
dbplyr,A 'dplyr' Back End for Databases,1.3.0,"
c(person(given = ""Hadley"",
family = ""Wickham"",
role = c(""aut"", ""cre""),
email = ""hadley@rstudio.com""),
person(given = ""Edgar"",
family = ""Ruiz"",
role = ""aut""),
person(given = ""RStudio"",
role = c(""cph"", ""fnd"")))","A 'dplyr' back end for databases that allows you to
work with remote database tables as if they are in-memory data frames.
Basic features works with any database that has a 'DBI' back end; more
advanced features require 'SQL' translation to be provided by the
package author.",MIT + file LICENSE,UTF-8,yes,https://github.com/tidyverse/dbplyr,https://github.com/tidyverse/dbplyr/issues,6.1.1,no,2019-01-09 00:09:26 UTC; hadley,"Hadley Wickham [aut, cre],
Edgar Ruiz [aut],
RStudio [cph, fnd]",Hadley Wickham <hadley@rstudio.com>,CRAN,2019-01-09 13:20:07 UTC,2019-01-09 13:26:31,2019-01-09T12:20:07+00:00,"1e9bfb333b1daccbc05a2a667951d2ea
",Package,knitr,"'cache.r' 'compat-purrr.R' 'data-lahman.r'
'data-nycflights13.r' 'db-compute.R' 'db-mysql.r'
'db-odbc-access.R' 'db-odbc-hive.R' 'db-odbc-impala.R'
'db-odbc-mssql.R' 'db-odbc-oracle.R' 'db-odbc-redshift.R'
'db-odbc-teradata.R' 'db-postgres.r' 'db-roracle.R'
'db-sqlite.r' 'dbi-s3.r' 'dbplyr.R' 'do.r' 'explain.r'
'utils.r' 'ident.R' 'lazy-ops.R' 'memdb.R' 'partial-eval.r'
'query.r' 'remote.R' 'schema.R' 'simulate.r' 'sql-build.R'
'sql-escape.r' 'sql-expr.R' 'sql-generic.R' 'sql-optimise.R'
'sql-query.R' 'sql-render.R' 'sql.R' 'src-sql.r' 'src_dbi.R'
'tbl-lazy.R' 'tbl-sql.r' 'test-frame.R' 'testthat.r'
'translate-sql-helpers.r' 'translate-sql-window.r'
'translate-sql-base.r' 'translate-sql-clause.r'
'translate-sql-odbc.R' 'translate-sql-paste.R'
'translate-sql.r' 'utils-format.r' 'window.R' 'zzz.R'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dbplyr,A 'dplyr' Back End for Databases,1.4.0,"
c(person(given = ""Hadley"",
family = ""Wickham"",
role = c(""aut"", ""cre""),
email = ""hadley@rstudio.com""),
person(given = ""Edgar"",
family = ""Ruiz"",
role = ""aut""),
person(given = ""RStudio"",
role = c(""cph"", ""fnd"")))","A 'dplyr' back end for databases that allows you to
work with remote database tables as if they are in-memory data frames.
Basic features works with any database that has a 'DBI' back end; more
advanced features require 'SQL' translation to be provided by the
package author.",MIT + file LICENSE,UTF-8,yes,https://github.com/tidyverse/dbplyr,https://github.com/tidyverse/dbplyr/issues,6.1.1,no,2019-04-23 11:59:54 UTC; hadley,"Hadley Wickham [aut, cre],
Edgar Ruiz [aut],
RStudio [cph, fnd]",Hadley Wickham <hadley@rstudio.com>,CRAN,2019-04-23 22:40:11 UTC,2019-04-23 23:32:33,2019-04-23T21:40:11+00:00,"542bfd526a2e1bd1ebfeda02bdda5a13
",Package,knitr,"'utils.R' 'sql.R' 'escape.R' 'translate-sql-quantile.R'
'translate-sql-string.R' 'translate-sql-paste.R'
'translate-sql-helpers.R' 'translate-sql-window.R'
'translate-sql-conditional.R' 'backend-.R' 'backend-access.R'
'backend-hive.R' 'backend-impala.R' 'backend-mssql.R'
'backend-mysql.R' 'backend-odbc.R' 'backend-oracle.R'
'backend-postgres.R' 'backend-sqlite.R' 'backend-teradata.R'
'build-sql.R' 'data-cache.R' 'data-lahman.R'
'data-nycflights13.R' 'dbplyr.R' 'explain.R' 'ident.R'
'lazy-ops.R' 'memdb.R' 'partial-eval.R' 'query-join.R'
'query-select.R' 'query-semi-join.R' 'query-set-op.R' 'query.R'
'remote.R' 'schema.R' 'simulate.R' 'sql-build.R' 'sql-expr.R'
'src-sql.R' 'src_dbi.R' 'tbl-lazy.R' 'tbl-sql.R' 'test-frame.R'
'testthat.R' 'translate-sql-clause.R' 'translate-sql.R'
'utils-format.R' 'verb-arrange.R' 'verb-compute.R'
'verb-copy-to.R' 'verb-distinct.R' 'verb-do-query.R'
'verb-do.R' 'verb-filter.R' 'verb-group_by.R' 'verb-head.R'
'verb-joins.R' 'verb-mutate.R' 'verb-pull.R' 'verb-select.R'
'verb-set-ops.R' 'verb-summarise.R' 'verb-window.R' 'zzz.R'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dbplyr,A 'dplyr' Back End for Databases,1.4.1,"
c(person(given = ""Hadley"",
family = ""Wickham"",
role = c(""aut"", ""cre""),
email = ""hadley@rstudio.com""),
person(given = ""Edgar"",
family = ""Ruiz"",
role = ""aut""),
person(given = ""RStudio"",
role = c(""cph"", ""fnd"")))","A 'dplyr' back end for databases that allows you to
work with remote database tables as if they are in-memory data frames.
Basic features works with any database that has a 'DBI' back end; more
advanced features require 'SQL' translation to be provided by the
package author.",MIT + file LICENSE,UTF-8,yes,"https://dbplyr.tidyverse.org/, https://github.com/tidyverse/dbplyr",https://github.com/tidyverse/dbplyr/issues,6.1.1,no,2019-06-05 22:21:20 UTC; hadley,"Hadley Wickham [aut, cre],
Edgar Ruiz [aut],
RStudio [cph, fnd]",Hadley Wickham <hadley@rstudio.com>,CRAN,2019-06-05 22:50:03 UTC,2019-06-06 00:44:19,2019-06-05T21:50:03+00:00,"7d4330951069580cd1545027176fc3ac
",Package,knitr,"'utils.R' 'sql.R' 'escape.R' 'translate-sql-quantile.R'
'translate-sql-string.R' 'translate-sql-paste.R'
'translate-sql-helpers.R' 'translate-sql-window.R'
'translate-sql-conditional.R' 'backend-.R' 'backend-access.R'
'backend-hive.R' 'backend-impala.R' 'backend-mssql.R'
'backend-mysql.R' 'backend-odbc.R' 'backend-oracle.R'
'backend-postgres.R' 'backend-sqlite.R' 'backend-teradata.R'
'build-sql.R' 'data-cache.R' 'data-lahman.R'
'data-nycflights13.R' 'dbplyr.R' 'explain.R' 'ident.R'
'lazy-ops.R' 'memdb.R' 'partial-eval.R' 'query-join.R'
'query-select.R' 'query-semi-join.R' 'query-set-op.R' 'query.R'
'remote.R' 'schema.R' 'simulate.R' 'sql-build.R' 'sql-expr.R'
'src-sql.R' 'src_dbi.R' 'tbl-lazy.R' 'tbl-sql.R' 'test-frame.R'
'testthat.R' 'translate-sql-clause.R' 'translate-sql.R'
'utils-format.R' 'verb-arrange.R' 'verb-compute.R'
'verb-copy-to.R' 'verb-distinct.R' 'verb-do-query.R'
'verb-do.R' 'verb-filter.R' 'verb-group_by.R' 'verb-head.R'
'verb-joins.R' 'verb-mutate.R' 'verb-pull.R' 'verb-select.R'
'verb-set-ops.R' 'verb-summarise.R' 'verb-window.R' 'zzz.R'",en-gb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dbplyr,A 'dplyr' Back End for Databases,1.4.2,"
c(person(given = ""Hadley"",
family = ""Wickham"",
role = c(""aut"", ""cre""),
email = ""hadley@rstudio.com""),
person(given = ""Edgar"",
family = ""Ruiz"",
role = ""aut""),
person(given = ""RStudio"",
role = c(""cph"", ""fnd"")))","A 'dplyr' back end for databases that allows you to
work with remote database tables as if they are in-memory data frames.
Basic features works with any database that has a 'DBI' back end; more
advanced features require 'SQL' translation to be provided by the
package author.",MIT + file LICENSE,UTF-8,yes,"https://dbplyr.tidyverse.org/, https://github.com/tidyverse/dbplyr",https://github.com/tidyverse/dbplyr/issues,6.1.1,no,2019-06-17 19:32:57 UTC; hadley,"Hadley Wickham [aut, cre],
Edgar Ruiz [aut],
RStudio [cph, fnd]",Hadley Wickham <hadley@rstudio.com>,CRAN,2019-06-17 20:00:04 UTC,2019-06-17 21:32:24,2019-06-17T19:00:04+00:00,"622481e9289eb6d588e8c530a0e1fc84
",Package,knitr,"'utils.R' 'sql.R' 'escape.R' 'translate-sql-quantile.R'
'translate-sql-string.R' 'translate-sql-paste.R'
'translate-sql-helpers.R' 'translate-sql-window.R'
'translate-sql-conditional.R' 'backend-.R' 'backend-access.R'
'backend-hive.R' 'backend-impala.R' 'backend-mssql.R'
'backend-mysql.R' 'backend-odbc.R' 'backend-oracle.R'
'backend-postgres.R' 'backend-sqlite.R' 'backend-teradata.R'
'build-sql.R' 'data-cache.R' 'data-lahman.R'
'data-nycflights13.R' 'dbplyr.R' 'explain.R' 'ident.R'
'lazy-ops.R' 'memdb.R' 'partial-eval.R' 'query-join.R'
'query-select.R' 'query-semi-join.R' 'query-set-op.R' 'query.R'
'remote.R' 'schema.R' 'simulate.R' 'sql-build.R' 'sql-expr.R'
'src-sql.R' 'src_dbi.R' 'tbl-lazy.R' 'tbl-sql.R' 'test-frame.R'
'testthat.R' 'translate-sql-clause.R' 'translate-sql.R'
'utils-format.R' 'verb-arrange.R' 'verb-compute.R'
'verb-copy-to.R' 'verb-distinct.R' 'verb-do-query.R'
'verb-do.R' 'verb-filter.R' 'verb-group_by.R' 'verb-head.R'
'verb-joins.R' 'verb-mutate.R' 'verb-pull.R' 'verb-select.R'
'verb-set-ops.R' 'verb-summarise.R' 'verb-window.R' 'zzz.R'",en-gb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Design,Design Package,2.0-0,NA,"Regression modeling, testing, estimation, validation,
graphics, prediction, and typesetting by storing enhanced model design
attributes in the fit.  Design is a collection of about 180 functions
that assist and streamline modeling, especially for biostatistical and
epidemiologic applications.  It also contains new functions for binary
and ordinal logistic regression models and the Buckley-James multiple
regression model for right-censored responses, and implements
penalized maximum likelihood estimation for logistic and ordinary
linear models.  Design works with almost any regression model, but it
was especially written to work with logistic regression, Cox
regression, accelerated failure time models, ordinary linear models,
and the Buckley-James model.",GPL version 2 or newer,NA,NA,http://hesweb1.med.virginia.edu/biostat/rms,NA,NA,NA,NA,Frank E Harrell Jr <fharrell@virginia.edu>,Frank E Harrell Jr <fharrell@virginia.edu>,NA,NA,2003-07-29 13:45:19,2003-07-29T00:00:00+00:00,NA,NA,NA,NA,NA,2003-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Design,Design Package,2.0-2,NA,"Regression modeling, testing, estimation, validation,
graphics, prediction, and typesetting by storing enhanced model design
attributes in the fit.  Design is a collection of about 180 functions
that assist and streamline modeling, especially for biostatistical and
epidemiologic applications.  It also contains new functions for binary
and ordinal logistic regression models and the Buckley-James multiple
regression model for right-censored responses, and implements
penalized maximum likelihood estimation for logistic and ordinary
linear models.  Design works with almost any regression model, but it
was especially written to work with logistic regression, Cox
regression, accelerated failure time models, ordinary linear models,
and the Buckley-James model.",GPL version 2 or newer,NA,NA,http://hesweb1.med.virginia.edu/biostat/rms,NA,NA,NA,NA,Frank E Harrell Jr <fharrell@virginia.edu>,Frank E Harrell Jr <fharrell@virginia.edu>,NA,NA,2003-10-10 11:13:00,2003-10-08T00:00:00+00:00,NA,NA,NA,NA,NA,2003-10-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Design,Design Package,2.0-7,NA,"Regression modeling, testing, estimation, validation,
graphics, prediction, and typesetting by storing enhanced model design
attributes in the fit.  Design is a collection of about 180 functions
that assist and streamline modeling, especially for biostatistical and
epidemiologic applications.  It also contains new functions for binary
and ordinal logistic regression models and the Buckley-James multiple
regression model for right-censored responses, and implements
penalized maximum likelihood estimation for logistic and ordinary
linear models.  Design works with almost any regression model, but it
was especially written to work with logistic regression, Cox
regression, accelerated failure time models, ordinary linear models,
the Buckley-James model, and generalized least squares for
serially or spatially correlated observations.",GPL version 2 or newer,NA,NA,"http://biostat.mc.vanderbilt.edu/s/Design,
http://biostat.mc.vanderbilt.edu/rms",NA,NA,NA,NA,Frank E Harrell Jr <f.harrell@vanderbilt.edu>,Frank E Harrell Jr <f.harrell@vanderbilt.edu>,NA,NA,2004-03-23 03:11:58,2004-03-22T00:00:00+00:00,NA,NA,NA,NA,NA,2004-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Design,Design Package,2.0-8,NA,"Regression modeling, testing, estimation, validation,
graphics, prediction, and typesetting by storing enhanced model design
attributes in the fit.  Design is a collection of about 180 functions
that assist and streamline modeling, especially for biostatistical and
epidemiologic applications.  It also contains new functions for binary
and ordinal logistic regression models and the Buckley-James multiple
regression model for right-censored responses, and implements
penalized maximum likelihood estimation for logistic and ordinary
linear models.  Design works with almost any regression model, but it
was especially written to work with logistic regression, Cox
regression, accelerated failure time models, ordinary linear models,
the Buckley-James model, and generalized least squares for
serially or spatially correlated observations.",GPL version 2 or newer,NA,NA,"http://biostat.mc.vanderbilt.edu/s/Design,
http://biostat.mc.vanderbilt.edu/rms",NA,NA,NA,Wed Jun  2 20:36:53 2004; harrelfe,Frank E Harrell Jr <f.harrell@vanderbilt.edu>,Frank E Harrell Jr <f.harrell@vanderbilt.edu>,NA,NA,2004-06-03 13:36:44,2004-06-03T00:36:53+00:00,NA,NA,NA,NA,NA,2004-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Design,Design Package,2.0-9,NA,"Regression modeling, testing, estimation, validation,
graphics, prediction, and typesetting by storing enhanced model design
attributes in the fit.  Design is a collection of about 180 functions
that assist and streamline modeling, especially for biostatistical and
epidemiologic applications.  It also contains new functions for binary
and ordinal logistic regression models and the Buckley-James multiple
regression model for right-censored responses, and implements
penalized maximum likelihood estimation for logistic and ordinary
linear models.  Design works with almost any regression model, but it
was especially written to work with logistic regression, Cox
regression, accelerated failure time models, ordinary linear models,
the Buckley-James model, and generalized least squares for
serially or spatially correlated observations.",GPL version 2 or newer,NA,NA,"http://biostat.mc.vanderbilt.edu/s/Design,
http://biostat.mc.vanderbilt.edu/rms",NA,NA,NA,Sun Sep  5 12:56:51 2004; harrelfe,Frank E Harrell Jr <f.harrell@vanderbilt.edu>,Frank E Harrell Jr <f.harrell@vanderbilt.edu>,NA,NA,2004-09-11 03:52:05,2004-09-05T16:56:51+00:00,NA,NA,NA,NA,NA,2004-09-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Design,Design Package,2.0-11,NA,"Regression modeling, testing, estimation, validation,
graphics, prediction, and typesetting by storing enhanced model design
attributes in the fit.  Design is a collection of about 180 functions
that assist and streamline modeling, especially for biostatistical and
epidemiologic applications.  It also contains new functions for binary
and ordinal logistic regression models and the Buckley-James multiple
regression model for right-censored responses, and implements
penalized maximum likelihood estimation for logistic and ordinary
linear models.  Design works with almost any regression model, but it
was especially written to work with logistic regression, Cox
regression, accelerated failure time models, ordinary linear models,
the Buckley-James model, and generalized least squares for
serially or spatially correlated observations.",GPL version 2 or newer,NA,NA,"http://biostat.mc.vanderbilt.edu/s/Design,
http://biostat.mc.vanderbilt.edu/rms",NA,NA,NA,Thu Apr 21 16:32:39 2005; harrelfe,Frank E Harrell Jr <f.harrell@vanderbilt.edu>,Frank E Harrell Jr <f.harrell@vanderbilt.edu>,NA,NA,2005-04-22 14:43:57,2005-04-21T20:32:39+00:00,NA,NA,NA,NA,NA,2005-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Design,Design Package,2.0-12,NA,"Regression modeling, testing, estimation, validation,
graphics, prediction, and typesetting by storing enhanced model design
attributes in the fit.  Design is a collection of about 180 functions
that assist and streamline modeling, especially for biostatistical and
epidemiologic applications.  It also contains new functions for binary
and ordinal logistic regression models and the Buckley-James multiple
regression model for right-censored responses, and implements
penalized maximum likelihood estimation for logistic and ordinary
linear models.  Design works with almost any regression model, but it
was especially written to work with logistic regression, Cox
regression, accelerated failure time models, ordinary linear models,
the Buckley-James model, and generalized least squares for
serially or spatially correlated observations.",GPL version 2 or newer,NA,NA,"http://biostat.mc.vanderbilt.edu/s/Design,
http://biostat.mc.vanderbilt.edu/rms",NA,NA,NA,Thu Sep 15 15:47:38 2005; dupontct,Frank E Harrell Jr <f.harrell@vanderbilt.edu>,Charles Dupont <charles.dupont@vanderbilt.edu>,NA,NA,2005-09-16 07:57:07,2005-09-15T19:47:38+00:00,NA,NA,NA,NA,NA,2005-09-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Design,Design Package,2.1-1,NA,"Regression modeling, testing, estimation, validation,
graphics, prediction, and typesetting by storing enhanced model design
attributes in the fit.  Design is a collection of about 180 functions
that assist and streamline modeling, especially for biostatistical and
epidemiologic applications.  It also contains new functions for binary
and ordinal logistic regression models and the Buckley-James multiple
regression model for right-censored responses, and implements
penalized maximum likelihood estimation for logistic and ordinary
linear models.  Design works with almost any regression model, but it
was especially written to work with logistic regression, Cox
regression, accelerated failure time models, ordinary linear models,
the Buckley-James model, and generalized least squares for
serially or spatially correlated observations.",GPL version 2 or newer,NA,NA,"http://biostat.mc.vanderbilt.edu/s/Design,
http://biostat.mc.vanderbilt.edu/rms",NA,NA,NA,Mon Jun 18 14:19:35 2007; dupontct,Frank E Harrell Jr <f.harrell@vanderbilt.edu>,Charles Dupont <charles.dupont@vanderbilt.edu>,NA,NA,2007-06-18 17:16:06,2007-06-18T18:19:35+00:00,NA,NA,NA,NA,NA,2007-06-14,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Design,Design Package,2.1-2,NA,"Regression modeling, testing, estimation, validation,
graphics, prediction, and typesetting by storing enhanced model design
attributes in the fit.  Design is a collection of about 180 functions
that assist and streamline modeling, especially for biostatistical and
epidemiologic applications.  It also contains new functions for binary
and ordinal logistic regression models and the Buckley-James multiple
regression model for right-censored responses, and implements
penalized maximum likelihood estimation for logistic and ordinary
linear models.  Design works with almost any regression model, but it
was especially written to work with logistic regression, Cox
regression, accelerated failure time models, ordinary linear models,
the Buckley-James model, and generalized least squares for
serially or spatially correlated observations.",GPL version 2 or newer,NA,NA,"http://biostat.mc.vanderbilt.edu/s/Design,
http://biostat.mc.vanderbilt.edu/rms",NA,NA,NA,Tue Nov  4 11:41:46 2008; dupontct,Frank E Harrell Jr <f.harrell@vanderbilt.edu>,Charles Dupont <charles.dupont@vanderbilt.edu>,NA,NA,2008-11-04 14:48:58,2008-11-04T16:41:46+00:00,NA,NA,NA,NA,NA,2008-11-04,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Design,Design Package,2.2-0,NA,"Regression modeling, testing, estimation, validation,
graphics, prediction, and typesetting by storing enhanced model
design attributes in the fit.  Design is a collection of about
180 functions that assist and streamline modeling, especially
for biostatistical and epidemiologic applications.  It also
contains new functions for binary and ordinal logistic
regression models and the Buckley-James multiple regression
model for right-censored responses, and implements penalized
maximum likelihood estimation for logistic and ordinary linear
models.  Design works with almost any regression model, but it
was especially written to work with logistic regression, Cox
regression, accelerated failure time models, ordinary linear
models, the Buckley-James model, and generalized least squares
for serially or spatially correlated observations.",GPL (>= 2),NA,NA,"http://biostat.mc.vanderbilt.edu/s/Design,
http://biostat.mc.vanderbilt.edu/rms",NA,NA,NA,2009-05-18 14:56:06 UTC; dupontct,Frank E Harrell Jr <f.harrell@vanderbilt.edu>,Charles Dupont <charles.dupont@vanderbilt.edu>,CRAN,2009-05-18 17:01:40,2009-05-18 13:02:12,2009-05-18T17:01:40+00:00,NA,NA,NA,NA,NA,2008-12-26,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Design,Design Package,2.3-0,NA,"Regression modeling, testing, estimation, validation,
graphics, prediction, and typesetting by storing enhanced model
design attributes in the fit.  Design is a collection of about
180 functions that assist and streamline modeling, especially
for biostatistical and epidemiologic applications.  It also
contains new functions for binary and ordinal logistic
regression models and the Buckley-James multiple regression
model for right-censored responses, and implements penalized
maximum likelihood estimation for logistic and ordinary linear
models.  Design works with almost any regression model, but it
was especially written to work with logistic regression, Cox
regression, accelerated failure time models, ordinary linear
models, the Buckley-James model, and generalized least squares
for serially or spatially correlated observations.",GPL (>= 2),NA,NA,"http://biostat.mc.vanderbilt.edu/s/Design,
http://biostat.mc.vanderbilt.edu/rms",NA,NA,NA,2009-09-14 21:48:16 UTC; dupontct,Frank E Harrell Jr <f.harrell@vanderbilt.edu>,Charles Dupont <charles.dupont@vanderbilt.edu>,CRAN,2009-09-18 20:14:57,2009-09-18 16:15:25,2009-09-18T20:14:57+00:00,NA,NA,NA,NA,NA,2008-12-26,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dplyr,dplyr: a grammar of data manipulation,0.1,NA,"A fast, consistent tool for working with data frame like objects,<U+000a>both in memory and out of memory.",MIT + file LICENSE,NA,yes,NA,NA,NA,yes,2014-01-16 14:18:30 UTC; hadley,"Hadley Wickham <h.wickham@gmail.com>,<U+000a>Romain Francois <romain@r-enthusiasts.com>",Hadley Wickham <h.wickham@gmail.com>,CRAN,2014-01-16 22:53:34,2014-01-16 16:53:37,2014-01-16T22:53:34+00:00,NA,Package,knitr,'RcppExports.R' 'all-equal.r' 'bench-compare.r' 'chain.r'<U+000a>'compute-collect.r' 'copy-to.r' 'data-hflights.r'<U+000a>'data-lahman.r' 'data-nasa.r' 'data-temp.r' 'data.r' 'dbi-s3.r'<U+000a>'desc.r' 'do.r' 'dplyr.r' 'explain.r' 'failwith.r' 'group-by.r'<U+000a>'group-size.r' 'grouped-df.r' 'grouped-dt.r' 'id.r' 'join-df.r'<U+000a>'join-dt.r' 'join-sql.r' 'join.r' 'lead-lag.R' 'manip-cube.r'<U+000a>'manip-df.r' 'manip-dt.r' 'manip-grouped-dt.r' 'manip-sql.r'<U+000a>'manip.r' 'nth-value.R' 'order-by.R' 'over.R' 'partial-eval.r'<U+000a>'query.r' 'query-bq.r' 'rank.R' 'rbind.r' 'sets.r'<U+000a>'sql-escape.r' 'sql-star.r' 'src-bigquery.r' 'src-local.r'<U+000a>'src-mysql.r' 'src-postgres.r' 'src-sql.r' 'src-sqlite.r'<U+000a>'src.r' 'tally.R' 'tbl-cube.r' 'tbl-data-frame.R' 'tbl-df.r'<U+000a>'tbl-dt.r' 'tbl-sql.r' 'tbl.r' 'top-n.R'<U+000a>'translate-sql-helpers.r' 'translate-sql-base.r'<U+000a>'translate-sql-window.r' 'translate-sql.r' 'type-sum.r'<U+000a>'utils-format.r' 'utils.r' 'view.r' 'zzz.r',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dplyr,dplyr: a grammar of data manipulation,0.1.1,NA,"A fast, consistent tool for working with data frame like objects,<U+000a>both in memory and out of memory.",MIT + file LICENSE,NA,yes,NA,NA,NA,yes,2014-01-29 19:33:59 UTC; hadley,"Hadley Wickham <h.wickham@gmail.com>,<U+000a>Romain Francois <romain@r-enthusiasts.com>",Hadley Wickham <h.wickham@gmail.com>,CRAN,2014-01-29 21:24:54,2014-01-29 15:24:57,2014-01-29T21:24:54+00:00,NA,Package,knitr,'RcppExports.R' 'all-equal.r' 'bench-compare.r' 'chain.r'<U+000a>'compute-collect.r' 'copy-to.r' 'data-hflights.r'<U+000a>'data-lahman.r' 'data-nasa.r' 'data-temp.r' 'data.r' 'dbi-s3.r'<U+000a>'desc.r' 'do.r' 'dplyr.r' 'explain.r' 'failwith.r' 'group-by.r'<U+000a>'group-size.r' 'grouped-df.r' 'grouped-dt.r' 'id.r' 'join-df.r'<U+000a>'join-dt.r' 'join-sql.r' 'join.r' 'lead-lag.R' 'location.R'<U+000a>'manip-cube.r' 'manip-df.r' 'manip-dt.r' 'manip-grouped-dt.r'<U+000a>'manip-sql.r' 'manip.r' 'nth-value.R' 'order-by.R' 'over.R'<U+000a>'partial-eval.r' 'query.r' 'query-bq.r' 'rank.R' 'rbind.r'<U+000a>'sets.r' 'sql-escape.r' 'sql-star.r' 'src-bigquery.r'<U+000a>'src-local.r' 'src-mysql.r' 'src-postgres.r' 'src-sql.r'<U+000a>'src-sqlite.r' 'src.r' 'tally.R' 'tbl-cube.r'<U+000a>'tbl-data-frame.R' 'tbl-df.r' 'tbl-dt.r' 'tbl-sql.r' 'tbl.r'<U+000a>'top-n.R' 'translate-sql-helpers.r' 'translate-sql-base.r'<U+000a>'translate-sql-window.r' 'translate-sql.r' 'type-sum.r'<U+000a>'utils-format.r' 'utils.r' 'view.r' 'zzz.r',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
